,product_code,product_name
4330,293354,DERIVATIVES OF MALONYLUREA (BARBITURIC ACID) AND ITS SALTS
4331,330790,"DEPILATORIES AND OTHER PERFUMERY, COSMETIC OR TOILET PREPARATIONS, NESOI"
4332,320420,SYNTHETIC ORGANIC PRODUCTS USED AS FLUORESCENT BRIGHTENING AGENTS
4333,370298,"PHOTOGRAPHIC FILM OF A WIDTH EXCEEDING 35 MM (1.4 IN.), MONOCHROME (BLACK AND WHITE), SENSITIZED, UNEXPOSED, NOT OF PAPER, PAPERBOARD ETC, NESOI"
4334,382484,"MIX AND PREPS CONTAINING ALDRIN, CAMPHECHLOR, CHLORDANE, CHLORDECONE, DDT, 1,1,1-TRICHLORO-2-2BIS(P-CHLOROPHENYL)ETHANES),DIELDRIN, ENDOSULFAN,ETC"
4335,390799,"POLYESTERS NESOI, SATURATED, IN PRIMARY FORMS"
4336,391310,"ALGINIC ACID, ITS SALTS AND ESTERS, IN PRIMARY FORMS"
4337,620413,"WOMEN'S OR GIRLS' SUITS OF SYNTHETIC FIBERS, NOT KNITTED OR CROCHETED"
4338,730411,"LINE PIPE FOR OIL AND GAS PIPELINES, OF STAINLESS  STEEL"
4339,731813,"SCREW HOOKS AND SCREW RINGS, THREADED, OF IRON OR STEEL"
4340,711790,IMITATION JEWELRY NESOI (NOT OF BASE METAL)
4341,611610,"GLOVES, MITTENS AND MITTS, KNITTED OR CROCHETED, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS OR RUBBER"
4342,681140,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBER-CEMENT OR THE LIKE, CONTAINING ASBESTOS"
4343,721399,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF IRON OR NONALLOY STEEL, N.E.S.O.I."
4344,440810,"VENEER SHEETS AND SHEETS FOR PLYWOOD, ETC. WHETHER OR NOT PLANED, ETC., NOT OVER 6 MM (.236 IN.) THICK, OF CONIFEROUS WOOD"
4345,410631,"SWINE TANNED SKINS (INCLUDING WET-BLUE), WET STATE, WITHOUT WOOL ON, WHETHER ORNOT SPLIT, BUT NOT FURTHER PREPARED"
4346,900110,"OPTICAL FIBERS, OPTICAL FIBER BUNDLES AND CABLES, OTHER THAN OPTICAL FIBER CABLES MADE UP OF INDIVIDUALLY SHEATHED FIBERS"
4347,961380,LIGHTERS (OTHER THAN GAS FUELED POCKET LIGHTERS AND TABLE LIGHTERS) NESOI
4348,961400,"SMOKING PIPES (INCLUDING PIPE BOWLS) AND CIGAR OR CIGARETTE HOLDERS, AND PARTS THEREOF"
4349,850134,DC MOTORS NESOI AND GENERATORS OF AN OUTPUT EXCEEDING 375 KW
4350,846693,"PARTS AND ACCESSORIES FOR MACHINE TOOLS, FOR LASER OPERATION, METALWORKING MACHINING CENTERS, LATHES AND DRILLING MACHINES, ETC., NESOI"
4351,841013,"HYDRAULIC TURBINES AND WATER WHEELS, OF A POWER EXCEEDING 10,000 KW"
4352,020690,"OFFAL OF SHEEP, GOATS, HORSES, ASSES, MULES OR HINNIES, EDIBLE, FROZEN"
4353,040390,"BUTTERMILK, AND CURDLED, FERMENTED OR ACIDIFIED MILK OR CREAM, NESOI, WHETHER OR NOT CONCENTRATED, SWEETENED OR CONTAINING ADDED FRUIT, NUTS OR COCOA"
4354,200210,"TOMATOES, WHOLE OR IN PIECES, PREPARED OR PRESERVED OTHERWISE THAN BY VINEGAR OR ACETIC ACID"
4355,220720,"ETHYL ALCOHOL AND OTHER SPIRITS, DENATURED, OF ANY STRENGTH"
4356,230641,"RAPE OR COLZA SEED OILCAKE AND OTHER SOLID RESIDUES, LOW ERUCIC ACID, RESULTING FROM THE EXTRACTION OF RAPE OR COLZA SEED OIL, WHETHER OR NOT GROUND"
4357,282890,"HYPOCHLORITES, CHLORITES, AND HYPOBROMITES, NESOI"
4358,291612,ESTERS OF ACRYLIC ACID
4359,292519,"IMIDES AND THEIR DERIVATIVES (EXCLUDING SACCHARIN) AND SALTS THEREOF, NESOI"
4360,293349,"HETEROCYCLIC COMPOUNDS CONTAINING A QUINOLINE OR ISOQUINOLINE RING-SYSTEM (WHETHER OR NOT HYDROGENATED), NOT FURTHER FUSED, NESOI"
4361,320642,LITHOPONE AND OTHER PIGMENTS AND PREPARATIONS BASED ON ZINC SULFIDE
4362,370242,"PHOTOGRAPHIC FILM IN ROLLS, NESOI, WITHOUT SPROCKET HOLES, OVER 610 MM IN WIDTH AND OVER 200 M IN LENGTH, NESOI, SENSITIZED, UNEXPOSED"
4363,382549,"WASTE ORGANIC SOLVENTS, NESOI"
4364,392114,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS NESOI, CELLULAR REGENERATED CELLULOSE"
4365,392410,TABLEWARE AND KITCHENWARE OF PLASTICS
4366,721590,"BARS AND RODS OF IRON OR NONALLOY STEEL, NESOI"
4367,790112,"ZINC, NOT ALLOYED, CONTAINING UNDER 99.99% ZINC BY WEIGHT. UNWROUGHT"
4368,620293,"WOMEN'S OR GIRLS' ANORAKS, SKI-JACKETS, WINDBREAKERS AND SIMILAR ARTICLES OF MANMADE FIBERS, NOT KNITTED OR CROCHETED"
4369,621600,"GLOVES, MITTENS AND MITTS, NOT KNITTED OR CROCHETED"
4370,631010,"USED OR NEW RAGS, SCRAP TWINE, CORDAGE, ROPE AND CABLES, AND WORN-OUT ARTICLES OF TWINE, CORDAGE, ROPE OR CABLES, OF TEXTILE MATERIALS, SORTED"
4371,711590,"ARTICLES NESOI, OF PRECIOUS METAL OR OF METAL CLAD WITH PRECIOUS METAL"
4372,660191,UMBRELLAS HAVING A TELESCOPIC SHAFT
4373,721069,"FLAT-ROLLD IRON OR NONALLOY STEEL 600MM OR MORE, PLATED OR COATED WITH OTHER ALUMINUM"
4374,530290,"TRUE HEMP (CANNABIS SATIVA L), PROCESSED BUT NOT SPUN; TOW AND WASTE OF TRUE HEMP (INCLUDING YARN WASTE AND GARNETTED STOCK)"
4375,540220,"SYNTHETIC FILAMENT YARN OTHER THAN SEWING THREAD, NOT PUT UP FOR RETAIL SALE, HIGH TENACITY YARN OF POLYESTERS"
4376,510111,"WOOL, NOT CARDED OR COMBED, GREASY (INCLUDING FLEECE-WASHED), SHORN"
4377,511300,WOVEN FABRICS OF COARSE ANIMAL HAIR OR HORSEHAIR
4378,551513,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS NESOI, CONTAINING UNDER 85% (WT.) OF SUCH FIBERS, MIXED WITH WOOL OR FINE ANIMAL HAIR"
4379,900130,CONTACT LENSES
4380,870220,MOTOR VEHICLES FOR TRANSPORT OF 10 OR MORE WITH BOTH COMPRESSION-IGNITION INTERNAL COMBUST PISTON ENG (DIESEL OR SEMI-DIESEL) AND ELECTRIC MOTOR
4381,850300,"PARTS OF ELECTRIC MOTORS, GENERATORS, GENERATING SETS AND ROTAARY CONVERTERS"
4382,850450,ELECTRICAL INDUCTORS NESOI
4383,820551,"HOUSEHOLD HANDTOOLS NESOI, AND PARTS THEREOF, OF BASE METAL"
4384,847029,"ELECTRONIC CALCULATING MACHINES, NESOI, NOT INCORPORATING A PRINTING DEVICE"
4385,190520,GINGERBREAD AND THE LIKE
4386,180610,"COCOA POWDER, CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER"
4387,180620,"CHOCOLATE AND OTHER FOOD PREPARATIONS CONTAINING COCOA NESOI, IN BARS, BLOCKS, SLABS OR OTHER BULK FORM IN CONTAINERS ETC. OF A CONTENT EXCEEDING 2 KG"
4388,283529,"PHOSPHATES, NESOI"
4389,291639,"AROMATIC MONOCARBOXYLIC ACIDS, THEIR ANHYDRIDES, HALIDES, PEROXIDES, PEROXYACIDS AND THEIR DERIVATIVES, NESOI"
4390,292218,"2-(N,N-DIISOPROPLYAMINO)ETHANOL"
4391,310240,MIXTURES OF AMMONIUM NITRATE WITH CALCIUM CARBONATE OR OTHER INORGANIC NONFERTILIZING SUBSTANCES
4392,690730,"CERAMIC FLAGS AND PAVING, HEARTH OR WALL TILES MOSAIC CUBES AND THE LIKE, OTHER THAN 6907.40"
4393,590699,"RUBBERIZED TEXTILE FABRICS NESOI, OTHER THAN KNITTED OR CROCHETED"
4394,590700,"TEXTILE FABRICS OTHERWISE IMPREGNATED, COATED OR COVERED; PAINTED CANVAS BEING THEATRICAL SCENERY, STUDIO BACK-CLOTHS OR THE LIKE"
4395,610839,"WOMEN'S OR GIRLS' NIGHTDRESSES AND PAJAMAS OF TEXTILE MATERIALS NESOI, KNITTED OR CROCHETED"
4396,720712,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL, UNDER 0.25% (WT.) CARBON, RECTANGULAR CROSS SECTION, WIDTH NOT LESS THAN TWICE THE THICKNESS"
4397,580230,"TUFTED TEXTILE FABRICS, OTHER THAN FLOOR COVERINGS"
4398,491191,"PICTURES, DESIGNS AND PHOTOGRAPHS, PRINTED"
4399,441891,"BUILDERS' JOINERY AND CARPENTRY OF BAMBOO, INCLUDING CELLULAR WOOD PANELS, NESOI"
4400,480210,HANDMADE PAPER AND PAPERBOARD
4401,520951,"WOVEN FABRICS OF COTTON, 85% OR MORE COTTON BY WEIGHT, PRINTED, PLAIN WEAVE, WEIGHING OVER 200 G/M2"
4402,860400,"RAILWAY OR TRAMWAY MAINTENANCE OR SERVICE VEHICLES, WHETHER OR NOT SELF-PROPELLED (FOR EXAMPLE, WORKSHOPS, CRANES, BALLAST TAMPERS, TRACKLINERS, ETC.)"
4403,940190,"PARTS OF SEATS (EXCEPT PARTS OF MEDICAL, DENTIST', BARBERS' AND SIMILAR SEATS), NESOI"
4404,900150,SPECTACLE LENSES OF MATERIALS OTHER THAN GLASS
4405,870333,"PASSENGER MOTOR VEHICLES WITH COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL), CYLINDER CAPACITY OVER 2,500 CC"
4406,841939,"DRYERS, NESOI"
4407,851761,BASE STATIONS
4408,071030,"SPINACH, NEW ZEALAND SPINACH AND ORACHE SPINACH (GARDEN SPINACH), UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN"
4409,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED"
4410,252020,PLASTERS CONSISTING OF CALCINED GYPSUM OR CALCIUM SULFATE
4411,260400,NICKEL ORES AND CONCENTRATES
4412,284310,COLLOIDAL PRECIOUS METALS
4413,290517,"DODECAN-1-OL (LAURYL ALCOHOL), HEXADECAN-1-OL (CETYL ALCOHOL), AND OCTADECAN-1-OL (STEARYL ALCOHOL)"
4414,340540,SCOURING PASTES AND POWDERS AND OTHER SCOURING PREPARATIONS
4415,382472,"MIXTURES CONTAINING BROMOCHLORODIFLUOROMETHANE, BROMOTRIFLUOROMETHANE OR DIBROMOTETRAFLUOROETHANES"
4416,630259,"TABLE LINEN OF TEXTILE MATERIALS NESOI, NOT KNITTED OR CROCHETED"
4417,610811,"WOMEN'S OR GIRLS' SLIPS AND PETTICOATS OF MANMADE FIBERS, KNITTED OR CROCHETED"
4418,650699,"HEADGEAR NESOI, WHETHER OR NOT LINED OR TRIMMED, OF MATERIALS NESOI"
4419,611530,"WOMEN'S FULL-LENGTH OR KNEE-LENGTH HOSIERY, MEASURING PER SINGLE YARN LESS THAN 67 DECITEX, NESOI"
4420,441840,"FORMWORK (SHUTTERING) FOR CONCRETE CONSTRUCTIONAL WORK, OF WOOD"
4421,481022,"PAPER, LIGHT-WEIGHT COATED, USED FOR WRITING, PRINTING OR OTHER GRAPHIC PURPOSES, OVER 10% (WT.) MECHANICAL FIBERS, IN ROLLS OR SHEETS"
4422,901820,"ULTRAVIOLET OR INFRARED RAY APPARATUS, AND PARTS AND ACCESSORIES THEREOF"
4423,960850,"SETS OF ARTICLES OF TWO OR MORE PENS (BALL POINT, FOUNTAIN, ETC.) OR/AND MECHANICAL PENCILS (PROPELLING OR SLIDING)"
4424,854370,"ELECTRICAL MACHINES AND APPARATUS, HAVING INDIVIDUAL FUNCTIONS, NESOI"
4425,840290,PARTS FOR SUPER-HEATED WATER BOILERS AND STEAM OR OTHER VAPOR GENERATION BOILERS (OTHER THAN CENTRAL HEATING HOT WATER BOILERS)
4426,847590,"PARTS OF MACHINES FOR ASSEMBLING ELECTRIC OR ELECTRONIC LAMPS, TUBES ETC. IN GLASS ENVELOPES AND FOR MANUFACTURING OR HOT WORKING GLASS OR GLASSWARE"
4427,722540,"FLAT-ROLLED ALLOY STEEL (OTHER THAN STAINLESS) NOT IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, NESOI"
4428,590320,"TEXTILE FABRICS (OTHER THAN TIRE CORD) IMPREGNATED, COATED, COVERED OR LAMINATED WITH POLYURETHANE"
4429,621050,"WOMEN'S OR GIRLS' GARMENTS, IMPREGNATED, COATED, COVERED OR LAMINATED WITH PLASTICS, RUBBER OR OTHER MATERIALS, NESOI, NOT KNITTED OR CROCHETED"
4430,611012,"SWEATERS, PULLOVERS, SWEATSHIRTS, WASTECOATS (VESTS), AND SIMILAR ARTICLES,  KNITTED OR CROCHETED, OF KASHMIR (CASHMERE) GOATS"
4431,720836,"FLAT-ROLLED PRODUCTS OF IRON OR NONALLOY STEEL, WIDTH OF 600 MM OR MORE IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS EXCEEDING 10 MM, N.E.S.O.I."
4432,611420,"GARMENTS NESOI, OF COTTON, KNITTED OR CROCHETED"
4433,680229,"MONUMENTAL OR BUILDING STONE AND ARTICLES THEREOF NESOI, SIMPLY CUT OR SAWN WITH A FLAT OR EVEN SURFACE, OF STONE NESOI"
4434,761490,"STRANDED WIRE, CABLES, PLAITED BANDS AND SIMILAR ARTICLES OF ALUMINUM, NOT ELECTRICALLY INSULATED, NESOI"
4435,540419,"SYNTHETIC MONOFILAMENT OF 67 DECITEX AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM, NESOI"
4436,540720,WOVEN FABRICS OF SYNTHETIC FILAMENT YARN OBTAINED FROM THE STRIP OR THE LIKE
4437,550962,"SYNTHETIC STAPLE FIBER YARN (NOT SEWING THREAD), NOT FOR RETAIL SALE, UNDER 85% (WT.) OF ACRYLICS OR MODACRYLICS MIXED MAINLY WITH COTTON"
4438,480421,"SACK KRAFT PAPER, UNCOATED, UNBLEACHED, IN ROLLS OR SHEETS"
4439,520852,"WOVEN FABRICS OF COTTON, 85% OR MORE COTTON BY WEIGHT, PRINTED, PLAIN WEAVE, WEIGHING OVER 100 G/M2 BUT NOT OVER 200 G/M2"
4440,850780,STORAGE BATTERIES NESOI
4441,851310,"PORTABLE ELECTRIC LAMPS, BATTERY OR MAGNETO POWERED, NESOI"
4442,845521,"METAL-ROLLING HOT OR COMBINATION HOT AND COLD ROLLING MILLS, EXCEPT TUBE MILLS"
4443,848280,"BALL OR ROLLER BEARINGS NESOI, INCLUDING COMBINED BALL/ROLLER BEARINGS"
4444,020312,"MEAT OF SWINE, HAMS, SHOULDERS AND CUTS THEREOF, WITH BONE IN, FRESH OR CHILLED"
4445,030569,"FISH NESOI, SALTED OR IN BRINE, BUT NOT DRIED OR SMOKED"
4446,030792,"OTHER MOLLUSCS, INCLUDING FLOURS, MEALS AND PELLETS, FIT FOR HUMAN CONSUMPTION, FROZEN"
4447,100710,GRAIN SORGHUM SEED
4448,120910,SUGAR BEET SEEDS OF A KIND USED FOR SOWING
4449,160241,"HAMS AND CUTS THEREOF OF SWINE, PREPARED OR PRESERVED, NESOI"
4450,270600,"MINERAL TARS, INCLUDING RECONSTITUTED TARS"
4451,284011,ANHYDROUS DISODIUM TETRABORATE (REFINED BORAX)
4452,284150,"CHROMATES AND DICHROMATES, NESOI; PEROXOCHROMATES"
4453,270750,"AROMATIC HYDROCARBONS NESOI, OF WHICH 65% OR MORE BY VOLUME (INCLUDING LOSSES) DISTILLS AT 250 DEGREES CENTIGRADE BY THE ASTM D 86 METHOD"
4454,291711,"OXALIC ACID, ITS SALTS AND ESTERS"
4455,300441,"MEDICAMENTS CONTAINING EPHEDRINE OR ITS SALTS, IN MEASURED DOSES (INCLUDING TRANSDERMAL ADMINISTRATION SYSTEM) OR IN FORMS OR PACKINGS FOR RETAIL SALT"
4456,293622,"VITAMIN B1 (THIAMINE) AND ITS DERIVATIVES, UNMIXED"
4457,320210,SYNTHETIC ORGANIC TANNING SUBSTANCES
4458,321490,"NONREFRACTORY SURFACING PREPARATIONS FOR FACADES, INDOOR WALLS, FLOORS, CEILINGS OR THE LIKE"
4459,380861,"INSECTICIDES, ETC SPECIFIED IN SUBHEADING NOTE 2 IN PACKINGS OF A NET WEIGHT CONTENT NOT EXCEEDING 300 G"
4460,392390,"ARTICLES FOR THE CONVEYANCE OR PACKING OF GOODS, NESOI, OF PLASTICS"
4461,620333,"MEN'S OR BOYS' SUIT-TYPE JACKETS AND BLAZERS OF SYNTHETIC FIBERS, NOT KNITTED OR CROCHETED"
4462,691110,"CERAMIC TABLEWARE AND KITCHENWARE, OF PORCELAIN OR CHINA"
4463,600535,"WARP KNIT FABRICS SPECIFIED IN SUBHEADING NOTE 1, OF SYNTHETIC FIBERS"
4464,731589,"CHAIN OF IRON OR STEEL, NESOI"
4465,640110,"WATERPROOF FOOTWEAR WITH BONDED OR CEMENTED OUTER SOLES AND UPPERS OF RUBBER OR PLASTICS, INCORPORATING A PROTECTIVE METAL TOE-CAP"
4466,611212,"TRACK SUITS, WARM-UP SUITS AND JOGGING SUITS OF SYNTHETIC FIBERS, KNITTED OR CROCHETED"
4467,551331,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS, UNDER 85% (WT.) OF SUCH FIBERS, DIFFERENT COLORED YARNS, PLAIN WEAVE, MIXED WITH COTTON, NOT OVER 170 G/M2"
4468,930200,"REVOLVERS AND PISTOLS, DESIGNED TO FIRE LIVE AMMUNITION"
4469,860721,"AIRBRAKES AND PARTS THEREOF, FOR RAILWAY OR TRAMWAY VEHICLES"
4470,854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS"
4471,842111,"CREAM SEPARATORS, CENTRIFUGAL"
4472,850690,PARTS OF PRIMARY CELLS AND PRIMARY BATTERIES
4473,841720,"BAKERY OVENS, INCLUDING BISCUIT OVENS, NONELECTRIC"
4474,030551,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), DRIED, WHETHER OR NOT SALTED BUT NOT SMOKED"
4475,040140,"MILK AND CREAM OF A FAT CONTENT, BY WEIGHT, EXCEEDING 6% BUT NOT EXCEEDING 10%, NOT CONCENTRATED NOR CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER"
4476,250510,"SILICA SANDS AND QUARTZ SANDS, NATURAL"
4477,252800,"NATURAL BORATES & CONCENTRATES THEREOF, NOT INCLUDING BORATES SEPARATED FROM NATURAL BRINE; NATURAL BORIC ACID CONTAINING LT=85% H3BO3 CALC ON DRY WGT"
4478,282735,NICKEL CHLORIDE
4479,290250,STYRENE (VINYLBENZENE; PHENYLETHYLENE)
4480,291560,"BUTYRIC ACID, VALERIC ACID, THEIR SALTS AND ESTERS"
4481,291813,SALTS AND ESTERS OF TARTARIC ACID
4482,410320,"REPTILE SKINS, FRESH, OR SALTED, DRIED, LIMED, PICKLED OR OTHERWISE PRESERVED, BUT NOT TANNED, PARCHMENT-DRESSED OR FURTHER PREPARED"
4483,400510,"COMPOUNDED RUBBER, UNVULCANIZED, COMPOUNDED WITH CARBON BLACK OR SILICA, IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP"
4484,721911,"FLAT-ROLLED STAINLESS STEEL IN COILS, 600 MM OR MORE WIDE, HOT-ROLLED, OVER 10 MM THICK"
4485,722611,"FLAT-ROLLED SILICON ELECTRICAL STEEL UNDER 600MM WIDE, GRAIN-ORIENTED"
4486,620892,"WOMEN'S OR GIRLS' UNDERSHIRTS, BRIEFS, PANTIES, BATHROBES, DRESSING GOWNS AND SIMILAR ARTICLES OF MANMADE FIBERS, NOT KNITTED OR CROCHETED"
4487,730793,"PIPE OR TUBE FITTINGS, NESOI, IRON OR NONSTAINLESS STEEL BUTT WELDING FITTINGS"
4488,732181,"NONELECTRIC DOMESTIC APPLIANCES NESOI, FOR GAS FUEL OR BOTH GAS AND OTHER FUELS, OF IRON OR STEEL"
4489,610690,"WOMEN'S OR GIRLS' BLOUSES AND SHIRTS OF TEXTILE MATERIALS NESOI, KNITTED OR CROCHETED"
4490,721430,"BARS AND RODS OF FREE-CUTTING NONALLOY STEEL, HOT-WORKED NESOI"
4491,530620,"FLAX YARN, MULTIPLE (FOLDED) OR CABLED"
4492,440312,NONCONIFEROUS WOOD IN THE ROUGH TREATED W PAINT OR OTHER PRESERVATIVES
4493,481960,"BOX FILES, LETTER TRAYS, STORAGE BOXES AND SIMILAR ARTICLES, OF PAPER OR PAPERBOARD OF A KIND USED IN OFFICES, SHOPS, OR THE LIKE"
4494,940430,SLEEPING BAGS
4495,900791,PARTS AND ACCESSORIES FOR CINEMATOGRAPHIC CAMERAS
4496,820559,"HANDTOOLS NESOI, AND PARTS THEREOF, OF BASE METAL"
4497,843061,"TAMPING OR COMPACTING MACHINERY, NOT SELF-PROPELLED"
4498,851671,ELECTRIC COFFEE OR TEA MAKERS
4499,851679,"ELECTROTHERMIC DOMESTIC APPLIANCES, NESOI"
4500,847149,"DIGITAL AUTOMATIC DATA PROCESSING MACHINES AND UNITS THEREOF PRESENTED IN THE FORM OF SYSTEMS, N.E.S.O.I."
4501,844630,"WEAVING MACHINES (LOOMS) FOR WEAVING FABRICS OF A WIDTH EXCEEDING 30 CM, SHUTTLELESS TYPE"
4502,071440,"TARO (COLOCASIA SPP.), FRESH, CHILLED, FROZEN OR DRIED"
4503,100829,"MILLET, OTHER THAN SEED"
4504,262190,"ASH AND SLAG, INCLUDING SEAWEED ASH (KELP), NESOI"
4505,283630,SODIUM HYDROGENCARBONATE (SODIUM BICARBONATE)
4506,291521,ACETIC ACID
4507,290621,BENZYL ALCOHOL (ALPHA-HYDROXYTOLUENE; PHENYLMETHANOL)
4508,292029,"PHOSPHITE ESTERS AND THEIR SALTS; THEIR HALOGENATED, SULPHONATED, NITRATED OR NITROSATED DERIVATIVES, NESOI"
4509,310250,SODIUM NITRATE
4510,320740,"GLASS FRIT AND OTHER GLASS, IN THE FORM OF POWDER, GRANULES OR FLAKES"
4511,392030,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS, NOT SELF-ADHESIVE, NON-CELLULAR, NOT REINFORCED OR LAMINATED ETC., OF POLYMERS OF STYRENE"
4512,732410,SINKS AND WASH BASINS OF STAINLESS STEEL
4513,640340,"FOOTWEAR, WITH OUTER SOLES OF RUBBER, PLASTICS, LEATHER OR COMPOSITION LEATHER AND UPPERS OF LEATHER, INCORPORATING A PROTECTIVE METAL TOE-CAP"
4514,720150,"ALLOY PIG IRON; SPIEGELEISEN, IN PRIMARY FORMS"
4515,680291,"WORKED MONUMENTAL OR BUILDING STONE NESOI, OF MARBLE, TRAVERTINE AND ALABASTER"
4516,540120,"SEWING THREAD OF MANMADE FILAMENTS, WHETHER OR NOT PUT UP FOR RETAIL SALE, OF ARTIFICIAL FILAMENTS"
4517,480429,"SACK KRAFT PAPER, UNCOATED, BLEACHED, IN ROLLS OR SHEETS"
4518,551421,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS, UNDER 85% (WT.) OF SUCH FIBERS, DYED, PLAIN WEAVE, MIXED WITH COTTON, OVER 170 G/M2"
4519,551423,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS, UNDER 85% (WT.) OF SUCH FIBERS, DYED, WEAVE NESOI, MIXED WITH COTTON, OVER 170 G/M2"
4520,551611,"WOVEN FABRICS OF ARTIFICIAL STAPLE FIBERS, CONTAINING 85% OR MORE BY WEIGHT OF SUCH FIBERS, UNBLEACHED OR BLEACHED"
4521,870193,"TRACTORS (OTHER THAN TRACTORS OF HEADING 8709), EXCEEDING 37 KW BUT NOT EXCEEDING 75 KW"
4522,950430,"GAMES OPERATED BY COINS, TOKENS OR OTHER MEANS OF PAYMENT, OTHER THAN AUTOMATIC BOWLING ALLEY EQUIPMENT, NESOI"
4523,870340,"PASSENGER MOTOR VEHICLES, WITH BOTH APRK-IG INTRNL COMBUST AND ELECTRIC MOTOR, OTHER THAN THOSE CHARGES BY PLUGGIN TO EXTERNAL ELECTRIC POWER"
4524,871610,TRAILERS AND SEMI-TRAILERS FOR HOUSING OR CAMPING
4525,848630,MACHINES AND APPARATUS FOR THE MANUFACTURE OF FLAT PANEL DISPLAYS
4526,811259,"THALLIUM AND ARTICLES THEREOF, NESOI"
4527,820150,"ONE-HANDED SECATEURS AND SIMILAR ONE-HANDED PRUNERS AND SHEARS (INCLUDING POULTRY SHEARS), AND PARTS THEREOF, OF BASE METAL"
4528,851440,"INDUSTRIAL OR LABORATORY INDUCTION OR DIELECTION HEATING EQUIPMENT, NESOI"
4529,846722,"SAWS WITH SELF-CONTAINED ELECTRIC MOTORS, FOR WORKING IN THE HAND"
4530,840810,MARINE COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES)
4531,030541,"PACIFIC SALMON (ONCORHYNCHUS SPP.), ATLANTIC SALMON (SALMO SALAR), AND DANUBE SALMON (HUCHO HUCHO), INCLUDING FILLETS, SMOKED"
4532,030635,"COLD-WATER SHRIMP AND PRAWS (PANDALUS SPP., CRANGON CRANGON), LIVE, FRESH OR CHILLED"
4533,071140,"CUCUMBERS INCLUDING GHERKINS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION"
4534,120930,"SEEDS OF HERBACEOUS PLANTS CULTIVATED PRINCIPALLY FOR THEIR FLOWERS, FOR SOWING"
4535,121120,"GINSENG ROOTS, FRESH OR DRIED, WHETHER OR NOT CUT, CRUSHED OR POWDERED"
4536,151411,"RAPESEED OR COLZA OIL AND THEIR FRACTIONS, LOW ERUCIC ACID, CRUDE, NOT CHEMICALLY MODIFIED"
4537,160556,"CLAMS, COCKLES AND ARKSHELLS, PREPARED OR PRESERVED"
4538,200981,"CRANBERRY (VACCINIUM MACROCARPON, VACCINIUM OXYCOCCOS) JUICE; LINGONBERRY (VACCINIUM VITIS-IDAEA) JUICE"
4539,290399,"HALOGENATED DERIVATIVES OF AROMATIC HYDROCARBONS, NESOI"
4540,290911,DIETHYL ETHER (ETHYLETHER)
4541,293941,EPHEDRINES AND THEIR SALTS
4542,310560,MINERAL OR CHEMICAL FERTILIZERS CONTAINING THE TWO FERTILIZING ELEMENTS PHOSPHORUS AND POTASSIUM
4543,370243,"PHOTOGRAPHIC FILM IN ROLLS, NESOI, WITHOUT SPROCKET HOLES, OVER 610 MM (24 IN.) IN WIDTH AND NOT OVER 200 M (656 FT.) IN LENGTH, SENSITIZED, UNEXPOSED"
4544,780600,"ARTICLES OF LEAD, NESOI"
4545,610190,"MEN'S OR BOYS' OVERCOATS, CARCOATS, CAPES, CLOAKS, ANORAKS, SKI-JACKETS, AND SIMILAR ARTICLES OF TEXTILE MATERIALS NESOI, KNITTED OR CROCHETED"
4546,732112,"COOKING APPLIANCES AND PLATE WARMERS FOR LIQUID FUEL, OF IRON OR STEEL"
4547,511130,"WOVEN FABRICS OF CARDED WOOL OR FINE ANIMAL HAIR, NESOI, MIXED MAINLY OR SOLELY WITH MANMADE STAPLE FIBERS"
4548,420340,"CLOTHING ACCESSORIES NESOI, OF LEATHER OR OF COMPOSITION LEATHER"
4549,520841,"WOVEN FABRICS OF COTTON, 85% OR MORE COTTON BY WEIGHT, DIFFERENT COLORED YARNS, PLAIN WEAVE, WEIGHING NOT OVER 100 G/M2"
